SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
MAL36500,simple,Interruptor 3P 500A,"<p>Optimiza tus proyectos con <strong>Interruptor 3P 500A</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  instalación, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,27236.6,,,,,,,,,,,,,
MAL36800,simple,Interruptor 3P 800A 600V,"<p>Optimiza tus proyectos con <strong>Interruptor 3P 800A 600V</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  instalación, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,48285.0,,,,,,,,,,,,,
MA36600,simple,Interruptor 3P 600A 600V para I Line,"<p>Optimiza tus proyectos con <strong>Interruptor 3P 600A 600V para I Line</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  instalación, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,42138.0,,,,,,,,,,,,,
BQD3100,simple,Interruptor Bqd 3X 480V 14KA - 100A,"<p>Descubre la confiabilidad de <strong>Interruptor Bqd 3X 480V 14KA - 100A</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  instalación, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,3898.5,,Medida,100a,1.0,1.0,Marca,,1.0,1.0,,,,
BQD330,simple,Interruptor Bqd 3X 480V 14KA - 30A,"<p>El <strong>Interruptor Bqd 3X 480V 14KA - 30A</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  instalación, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,3403.5,,Medida,30a,1.0,1.0,Marca,,1.0,1.0,,,,
CQD350,simple,Interruptor Cqd 3P 50A 480/277v 14KA Din,"<p>El <strong>Interruptor Cqd 3P 50A 480/277v 14KA Din</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  instalación, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,3498.0,,,,,,,,,,,,,
ED63B030,simple,Interruptor Ed6 30A 600V 3P,"<p>El <strong>Interruptor Ed6 30A 600V 3P</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  instalación, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,5812.5,,,,,,,,,,,,,
FA34040,simple,Interruptor Fa 3F para I Line - 40A,"<p>El <strong>Interruptor Fa 3F para I Line - 40A</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  instalación, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,4767.0,,Medida,40a,1.0,1.0,Marca,,1.0,1.0,,,,
FA36100,simple,Interruptor Fa 3F para I Line - 100A,"<p>Optimiza tus proyectos con <strong>Interruptor Fa 3F para I Line - 100A</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  instalación, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,5944.5,,Medida,100a,1.0,1.0,Marca,,1.0,1.0,,,,
FAL36050,simple,Interruptor Fal 3F - 50A,"<p>Optimiza tus proyectos con <strong>Interruptor Fal 3F - 50A</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  instalación, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,4572.0,,Medida,50a,1.0,1.0,Marca,,1.0,1.0,,,,
FAL36070,simple,Interruptor Fal 3F - 70A,"<p>El <strong>Interruptor Fal 3F - 70A</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  instalación, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,5560.5,,Medida,70a,1.0,1.0,Marca,,1.0,1.0,,,,
FAL36100,simple,Interruptor Fal 3F - 100A,"<p>Optimiza tus proyectos con <strong>Interruptor Fal 3F - 100A</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  instalación, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,5330.0,,Medida,100a,1.0,1.0,Marca,,1.0,1.0,,,,
HDL36050,simple,Interruptor Hdl 3F 600V - 50A,"<p>Optimiza tus proyectos con <strong>Interruptor Hdl 3F 600V - 50A</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  instalación, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,8182.5,,Medida,50a,1.0,1.0,Marca,,1.0,1.0,,,,
HDL36070,simple,Interruptor Hdl 3F 600V - 70A,"<p>Optimiza tus proyectos con <strong>Interruptor Hdl 3F 600V - 70A</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  instalación, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,9520.5,,Medida,70a,1.0,1.0,Marca,,1.0,1.0,,,,
HDL36100,simple,Interruptor Hdl 3P 600V - 100A,"<p>Descubre la confiabilidad de <strong>Interruptor Hdl 3P 600V - 100A</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  instalación, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,9520.5,,Medida,100a,1.0,1.0,Marca,,1.0,1.0,,,,
HDL36125,simple,Interruptor Hdl 3P 600V - 125A,"<p>El <strong>Interruptor Hdl 3P 600V - 125A</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  instalación, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Instalación,https://dummyimage.com/600x600/cccccc/000000.png,14328.0,,Medida,125a,1.0,1.0,Marca,,1.0,1.0,,,,
HG36125,simple,Interruptor Hga 3P 600V - 125A,"<p>Optimiza tus proyectos con <strong>Interruptor Hga 3P 600V - 125A</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  control y protección, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Control y protección,https://dummyimage.com/600x600/cccccc/000000.png,14124.6,,Medida,125a,1.0,1.0,Marca,,1.0,1.0,,,,
HGA36030,simple,Interruptor Hga 3P 600V - 30A,"<p>El <strong>Interruptor Hga 3P 600V - 30A</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  control y protección, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Control y protección,https://dummyimage.com/600x600/cccccc/000000.png,8874.0,,Medida,30a,1.0,1.0,Marca,,1.0,1.0,,,,
HGA36040,simple,Interruptor Hga 3P 600V - 40A,"<p>Descubre la confiabilidad de <strong>Interruptor Hga 3P 600V - 40A</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  control y protección, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Control y protección,https://dummyimage.com/600x600/cccccc/000000.png,8874.0,,Medida,40a,1.0,1.0,Marca,,1.0,1.0,,,,
HGA36050,simple,Interruptor Hga 3P 600V - 50A,"<p>Descubre la confiabilidad de <strong>Interruptor Hga 3P 600V - 50A</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  control y protección, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Control y protección,https://dummyimage.com/600x600/cccccc/000000.png,8430.3,,Medida,50a,1.0,1.0,Marca,,1.0,1.0,,,,
HGA36070,simple,Interruptor Hga 3P 600V - 70A,"<p>Optimiza tus proyectos con <strong>Interruptor Hga 3P 600V - 70A</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  control y protección, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Control y protección,https://dummyimage.com/600x600/cccccc/000000.png,10069.05,,Medida,70a,1.0,1.0,Marca,,1.0,1.0,,,,
